ID	MonsterName	HeadIcon	ModelID	walkAnimName	IdleAnimName	HurtAnimName	HurtAnimTime	DieAnimName	ShowAniName	DropOutID	movespeed	Radius	hp	lv	power	att	def	hprecover	crit	critdamage	ignoredef	hpabsorb	tough	IsOnlyDamageValue	BloodHight	AttackList	SkillList	AIConfig	VisableArea
Mon_dlts_21	堕落天使		Mon_dlts_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	103434	22		1746	920	1058	1056	1746	2044	0	1056	FALSE	-0.05	annengdan		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_dlts_22	堕落天使		Mon_dlts_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	121726	23		2044	1070	1198	1184	2044	2392	0	1184	FALSE	-0.05	annengdan		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_dlts_23	堕落天使		Mon_dlts_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	143018	24		2392	1250	1358	1332	2392	2790	0	1332	FALSE	-0.05	annengdan		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_dlts_24	堕落天使		Mon_dlts_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	167310	25		2790	1460	1538	1500	2790	1301	0	1500	FALSE	-0.05	annengdan		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_kjmw_00	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	960	1		65	20	4	10	65	65	0	10	FALSE	-0.05	morizhan			
Mon_kjmw_01	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	1254	2		69	24	10	18	69	69	0	18	FALSE	-0.05	morizhan			
Mon_kjmw_02	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	1548	3		73	30	16	26	73	73	0	26	FALSE	-0.05	morizhan			
Mon_kjmw_03	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	1842	4		77	34	22	34	77	77	0	34	FALSE	-0.05	morizhan			
Mon_kjmw_04	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	2136	5		81	40	28	42	81	81	0	42	FALSE	-0.05	morizhan			
Mon_kjmw_05	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	3969	6		115	51	48	62	115	115	0	62	FALSE	-0.05	morizhan			
Mon_kjmw_06	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	6102	7		149	65	68	82	149	149	0	82	FALSE	-0.05	morizhan			
Mon_kjmw_07	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	8535	8		183	82	84	102	183	183	0	102	FALSE	-0.05	morizhan			
Mon_kjmw_08	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	11268	9		217	101	108	122	217	217	0	122	FALSE	-0.05	morizhan			
Mon_kjmw_09	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	14295	10		251	116	128	142	251	251	0	142	FALSE	-0.05	morizhan			
Mon_kjmw_10	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	17520	11		313	154	192	191	313	313	0	191	FALSE	-0.05	morizhan			
Mon_kjmw_11	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	21195	12		375	189	248	240	375	375	0	240	FALSE	-0.05	morizhan			
Mon_kjmw_12	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	25320	13		437	268	320	289	437	437	0	289	FALSE	-0.05	morizhan			
Mon_kjmw_13	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	29895	14		499	300	384	338	499	499	0	338	FALSE	-0.05	morizhan			
Mon_kjmw_14	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	34926	15		561	350	448	387	561	561	0	387	FALSE	-0.05	morizhan			
Mon_kjmw_15	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	41310	16		689	423	526	482	689	689	0	482	FALSE	-0.05	morizhan			
Mon_kjmw_16	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	48594	17		827	512	604	577	827	827	0	577	FALSE	-0.05	morizhan			
Mon_kjmw_17	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	56778	18		975	596	682	672	975	975	0	672	FALSE	-0.05	morizhan			
Mon_kjmw_18	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	65862	19		1133	643	760	767	1133	1133	0	767	FALSE	-0.05	morizhan			
Mon_kjmw_19	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	75849	20		1301	710	838	860	1301	1301	0	860	FALSE	-0.05	morizhan			
Mon_kjmw_20	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	88142	21		1502	781	938	948	1502	1502	0	948	FALSE	-0.05	morizhan			
Mon_kjmw_21	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	103434	22		1734	882	1058	1056	1734	1734	0	1056	FALSE	-0.05	morizhan			
Mon_kjmw_22	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	121726	23		1996	1013	1198	1184	1996	1996	0	1184	FALSE	-0.05	morizhan			
Mon_kjmw_23	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	143018	24		2288	1174	1358	1332	2288	2288	0	1332	FALSE	-0.05	morizhan			
Mon_kjmw_24	恐惧魔王		Mon_kjmw_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1.5	167310	25		2610	1365	1538	1500	2610	2610	0	1500	FALSE	-0.05	morizhan			
Boss_mw_00	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	1350	1		76	25	4	10	76	76	0	10	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_01	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	1541	2		101	30	10	18	101	101	0	18	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_02	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	1882	3		126	35	16	26	126	126	0	26	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_03	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	2273	4		151	40	22	34	151	151	0	34	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_04	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	2916	5		175	45	28	42	175	175	0	42	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_05	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	4706	6		208	63	48	62	208	208	0	62	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_06	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	7096	7		241	81	68	82	241	241	0	82	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_07	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	10086	8		274	99	84	102	274	274	0	102	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_08	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	13676	9		307	117	108	122	307	307	0	122	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_09	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	17868	10		340	135	128	142	340	340	0	142	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_10	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	21026	11		440	184	192	191	440	440	0	191	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_11	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	25184	12		540	233	248	240	540	540	0	240	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_12	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	30342	13		640	282	320	289	640	640	0	289	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_13	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	36500	14		740	331	384	338	740	740	0	338	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_14	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	43659	15		840	382	448	387	840	840	0	387	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_15	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	50889	16		1032	468	526	482	1032	1032	0	482	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_16	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	59619	17		1224	554	604	577	1224	1224	0	577	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_17	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	69849	18		1416	640	682	672	1416	1416	0	672	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_18	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	81579	19		1608	726	760	767	1608	1608	0	767	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_19	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	94812	20		1800	810	838	860	1800	1800	0	860	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_20	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	111034	21		2060	939	938	948	2060	2060	0	948	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_21	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	130256	22		2370	1098	1058	1056	2370	2370	0	1056	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_22	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	152478	23		2730	1287	1198	1184	2730	2730	0	1184	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_23	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	177700	24		3140	1506	1358	1332	3140	3140	0	1332	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Boss_mw_24	魔王BOSS	Icon_tx_mw_001	Boss_mw	xingzou	daiji			siwang	show		7	1.5	205920	25		3600	1755	1538	1500	3600	3600	0	1500	TRUE	-0.05	mowang_putonggongji	mowang_2duanji|mowang_diyulieyan|mowang_qiulong		
Mon_jzxb_00	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	480	1		18	3	3	10	18	18	0	10	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_01	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	627	2		26	6	6	18	26	26	0	18	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_02	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	774	3		34	9	9	26	34	34	0	26	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_03	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	921	4		42	12	12	34	42	42	0	34	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_04	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	1018	5		50	15	15	42	50	50	0	42	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_05	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	1934	6		60	30	30	62	60	60	0	62	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_06	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	3052	7		82	45	45	82	82	82	0	82	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_07	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	4267	8		123	60	60	102	123	123	0	102	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_08	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	5634	9		145	75	75	122	145	145	0	122	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_09	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	7147	10		170	90	90	142	170	170	0	142	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_10	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	8760	11		220	123	123	191	220	220	0	191	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_11	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	10597	12		270	156	156	240	270	270	0	240	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_12	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	12660	13		320	189	189	289	320	320	0	289	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_13	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	14947	14		370	222	222	338	370	370	0	338	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_14	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	17463	15		420	255	255	387	420	420	0	387	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_15	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	20655	16		516	312	312	482	516	516	0	482	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_16	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	24297	17		612	369	369	577	612	612	0	577	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_17	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	28389	18		708	426	426	672	708	708	0	672	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_18	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	32931	19		804	483	483	767	804	804	0	767	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_19	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	37924	20		900	540	540	860	900	900	0	860	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_20	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	43427	21		1020	607	607	948	1020	1020	0	948	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_21	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	50430	22		1170	684	684	1056	1170	1170	0	1056	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_22	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	58933	23		1350	771	771	1184	1350	1350	0	1184	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_23	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	68936	24		1560	868	868	1332	1560	1560	0	1332	FALSE	-0.05	tongyong_putonggongji			
Mon_jzxb_24	骑兵小兵		Mon_jzxb_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	80438	25		1800	975	975	1500	1800	1800	0	1500	FALSE	-0.05	tongyong_putonggongji			
Mon_ycxb_00	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	480	1		18	3	3	10	18	18	0	10	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_01	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	627	2		26	6	6	18	26	26	0	18	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_02	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	774	3		34	9	9	26	34	34	0	26	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_03	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	921	4		42	12	12	34	42	42	0	34	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_04	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	1018	5		50	15	15	42	50	50	0	42	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_05	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	1934	6		60	30	30	62	60	60	0	62	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_06	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	3052	7		82	45	45	82	82	82	0	82	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_07	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	4267	8		123	60	60	102	123	123	0	102	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_08	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	5634	9		145	75	75	122	145	145	0	122	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_09	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	7147	10		170	90	90	142	170	170	0	142	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_10	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	8760	11		220	123	123	191	220	220	0	191	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_11	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	10597	12		270	156	156	240	270	270	0	240	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_12	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	12660	13		320	189	189	289	320	320	0	289	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_13	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	14947	14		370	222	222	338	370	370	0	338	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_14	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	17463	15		420	255	255	387	420	420	0	387	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_15	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	20655	16		516	312	312	482	516	516	0	482	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_16	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	24297	17		612	369	369	577	612	612	0	577	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_17	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	28389	18		708	426	426	672	708	708	0	672	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_18	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	32931	19		804	483	483	767	804	804	0	767	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_19	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	37924	20		900	540	540	860	900	900	0	860	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_20	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	43427	21		1020	607	607	948	1020	1020	0	948	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_21	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	50430	22		1170	684	684	1056	1170	1170	0	1056	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_22	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	58933	23		1350	771	771	1184	1350	1350	0	1184	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_23	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	68936	24		1560	868	868	1332	1560	1560	0	1332	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_ycxb_24	一个枪兵		Mon_ycxb_00	paobu	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	80438	25		1800	975	975	1500	1800	1800	0	1500	FALSE	-0.05	kulougongjianshou_sheji		{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
ass_female_00	刺客女		ass_female_07	ass_run	ass_stand	shoushang	0.2	ass_female_siwang	show	jinbi	5	1.5	276	1		40	20	2	10	40	40	0	10	FALSE	-0.05	att31	att32|att33|att34|att31	{"MoveConfig":{},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_5
